POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
36543 	5.25 	2.32 	7.61 	0.00 	7.37 	0.00 
########	256.21 	112.88 	370.22 	0.00 	358.90 	0.00 
1218 	0.23 	0.10 	0.34 	0.00 	0.33 	0.00 
166926 	18.76 	8.27 	27.15 	0.00 	26.23 	0.00 
256972 	22.24 	9.88 	32.34 	0.00 	31.22 	0.00 
19326 	3.68 	1.61 	5.32 	0.00 	5.14 	0.00 
91535 	14.59 	6.47 	21.13 	0.00 	20.33 	0.00 
281346 	25.61 	11.31 	37.02 	0.00 	35.71 	0.00 
10228 	1.96 	0.87 	2.84 	0.00 	2.74 	0.00 
15206 	2.17 	0.95 	3.14 	0.00 	3.00 	0.00 
434820 	36.53 	16.24 	53.15 	0.00 	51.44 	0.00 
143288 	10.54 	4.63 	15.24 	0.00 	14.68 	0.00 
104554 	17.28 	7.59 	24.86 	0.00 	24.09 	0.00 
40483 	7.18 	3.15 	10.34 	0.00 	10.01 	0.00 
3153842 	82.17 	36.74 	119.43 	0.00 	114.91 	0.00 
430767 	39.51 	17.37 	57.07 	0.00 	55.31 	0.00 
20464 	3.86 	1.70 	5.58 	0.00 	5.41 	0.00 
2703934 	170.23 	75.54 	246.72 	0.00 	238.72 	0.00 
1682917 	54.64 	24.11 	79.29 	0.00 	76.17 	0.00 
57800 	5.83 	2.57 	8.43 	0.00 	8.16 	0.00 
2339231 	137.18 	60.87 	198.55 	0.00 	191.55 	0.00 
3471947 	145.29 	63.99 	210.33 	0.00 	201.47 	0.00 
828876 	15.55 	6.89 	22.52 	0.00 	21.66 	0.00 
789563 	40.39 	17.85 	58.42 	0.00 	56.37 	0.00 
233992 	24.22 	10.73 	35.12 	0.00 	33.94 	0.00 
287446 	33.69 	14.78 	48.57 	0.00 	46.80 	0.00 
732446 	25.69 	11.43 	37.01 	0.00 	35.96 	0.00 
447770 	32.18 	14.24 	46.52 	0.00 	44.81 	0.00 
1899797 	56.71 	24.93 	82.62 	0.00 	79.19 	0.00 
274378 	22.44 	10.01 	32.47 	0.00 	31.55 	0.00 
188623 	25.56 	11.27 	36.82 	0.00 	35.54 	0.00 
3233 	0.62 	0.28 	0.90 	0.00 	0.88 	0.00 
46751 	8.40 	3.71 	12.20 	0.00 	11.78 	0.00 
432450 	22.92 	10.18 	33.18 	0.00 	32.11 	0.00 
514117 	45.31 	20.14 	65.63 	0.00 	63.56 	0.00 
49059 	9.28 	4.06 	13.40 	0.00 	13.03 	0.00 
583123 	33.70 	14.97 	49.03 	0.00 	47.60 	0.00 
104124 	8.09 	3.55 	11.71 	0.00 	11.39 	0.00 
68369 	10.68 	4.71 	15.48 	0.00 	14.89 	0.00 
14588 	2.81 	1.24 	4.07 	0.00 	3.88 	0.00 
471333 	43.52 	19.19 	63.37 	0.00 	60.71 	0.00 
57657 	10.40 	4.59 	14.97 	0.00 	14.42 	0.00 
882169 	51.45 	22.87 	74.32 	0.00 	72.23 	0.00 
224399 	11.45 	5.09 	16.59 	0.00 	16.11 	0.00 
79221 	11.73 	5.16 	16.90 	0.00 	16.39 	0.00 
23225 	3.27 	1.45 	4.74 	0.00 	4.56 	0.00 
1136814 	53.07 	23.50 	76.81 	0.00 	73.55 	0.00 
30027 	4.83 	2.11 	6.93 	0.00 	6.71 	0.00 
201767 	31.64 	13.95 	45.88 	0.00 	44.15 	0.00 
21436 	3.85 	1.71 	5.55 	0.00 	5.42 	0.00 
35573 	6.29 	2.80 	9.13 	0.00 	8.85 	0.00 
59262 	10.04 	4.45 	14.57 	0.00 	14.03 	0.00 
16693 	2.59 	1.15 	3.74 	0.00 	3.62 	0.00 
553796 	47.55 	21.19 	69.22 	0.00 	66.58 	0.00 
88640 	13.65 	6.00 	19.79 	0.00 	19.08 	0.00 
26188 	4.21 	1.88 	6.14 	0.00 	5.89 	0.00 
44475 	5.64 	2.51 	8.21 	0.00 	7.88 	0.00 
45739 	7.39 	3.25 	10.74 	0.00 	10.29 	0.00 
101698 	12.95 	5.71 	18.72 	0.00 	18.03 	0.00 
4453 	0.77 	0.34 	1.11 	0.00 	1.07 	0.00 
15894 	2.29 	1.01 	3.33 	0.00 	3.19 	0.00 
104321 	12.58 	5.56 	18.27 	0.00 	17.62 	0.00 
9186 	1.67 	0.74 	2.41 	0.00 	2.34 	0.00 
51933 	8.29 	3.64 	11.95 	0.00 	11.63 	0.00 
38675 	6.20 	2.74 	8.98 	0.00 	8.61 	0.00 
19224 	3.45 	1.53 	4.99 	0.00 	4.80 	0.00 
24495 	4.28 	1.90 	6.19 	0.00 	6.08 	0.00 
5964 	1.02 	0.45 	1.47 	0.00 	1.42 	0.00 
21181 	3.83 	1.68 	5.50 	0.00 	5.34 	0.00 
86822 	11.61 	5.10 	16.73 	0.00 	16.18 	0.00 
27827 	5.10 	2.26 	7.36 	0.00 	7.14 	0.00 
46718 	7.93 	3.48 	11.41 	0.00 	10.99 	0.00 
173764 	14.32 	6.34 	20.77 	0.00 	20.06 	0.00 
20405 	3.64 	1.59 	5.25 	0.00 	5.07 	0.00 
118529 	12.61 	5.54 	18.20 	0.00 	17.50 	0.00 
17387 	3.11 	1.36 	4.48 	0.00 	4.35 	0.00 
7066 	0.88 	0.39 	1.28 	0.00 	1.24 	0.00 
1213 	0.21 	0.09 	0.30 	0.00 	0.29 	0.00 
19975 	2.97 	1.32 	4.31 	0.00 	4.15 	0.00 
28803 	4.53 	1.99 	6.53 	0.00 	6.27 	0.00 
81407 	10.47 	4.68 	15.23 	0.00 	14.68 	0.00 
138432 	21.08 	9.17 	30.34 	0.00 	29.24 	0.00 
14522 	2.57 	1.14 	3.71 	0.00 	3.58 	0.00 
40636 	6.36 	2.80 	9.21 	0.00 	8.89 	0.00 
15883 	2.79 	1.23 	4.04 	0.00 	3.90 	0.00 
4177 	0.76 	0.34 	1.10 	0.00 	1.07 	0.00 
979548 	32.02 	14.23 	46.54 	0.00 	44.94 	0.00 
46805 	7.07 	3.11 	10.18 	0.00 	9.83 	0.00 
38793 	6.89 	3.04 	9.93 	0.00 	9.57 	0.00 
36214 	6.01 	2.64 	8.67 	0.00 	8.42 	0.00 
183790 	18.63 	8.23 	27.04 	0.00 	26.28 	0.00 
88713 	11.84 	5.25 	17.18 	0.00 	16.61 	0.00 
7609 	1.36 	0.60 	1.97 	0.00 	1.89 	0.00 
258010 	24.01 	10.70 	34.86 	0.00 	33.66 	0.00 
43143 	7.10 	3.10 	10.20 	0.00 	9.83 	0.00 
45576 	8.11 	3.60 	11.76 	0.00 	11.46 	0.00 
71821 	9.85 	4.38 	14.30 	0.00 	13.84 	0.00 
13830 	2.45 	1.08 	3.55 	0.00 	3.44 	0.00 
198844 	17.94 	7.88 	25.81 	0.00 	25.01 	0.00 
17989 	3.30 	1.45 	4.76 	0.00 	4.52 	0.00 
164241 	18.83 	8.37 	27.29 	0.00 	26.42 	0.00 
14729 	2.63 	1.17 	3.83 	0.00 	3.66 	0.00 
93619 	14.89 	6.59 	21.54 	0.00 	20.65 	0.00 
65335 	9.72 	4.25 	14.02 	0.00 	13.38 	0.00 
13677 	2.47 	1.08 	3.55 	0.00 	3.42 	0.00 
16856 	3.08 	1.37 	4.46 	0.00 	4.31 	0.00 
42771 	6.97 	3.09 	10.09 	0.00 	9.80 	0.00 
116289 	13.94 	6.16 	20.24 	0.00 	19.42 	0.00 
21276 	3.83 	1.68 	5.54 	0.00 	5.32 	0.00 
29788 	5.33 	2.33 	7.68 	0.00 	7.46 	0.00 
30395 	5.40 	2.38 	7.80 	0.00 	7.57 	0.00 
21800 	3.96 	1.75 	5.74 	0.00 	5.50 	0.00 
109292 	16.81 	7.34 	24.19 	0.00 	23.41 	0.00 
16046 	2.91 	1.29 	4.22 	0.00 	4.06 	0.00 
137528 	20.64 	9.19 	29.82 	0.00 	28.75 	0.00 
15525 	2.84 	1.25 	4.12 	0.00 	3.92 	0.00 
412041 	49.94 	22.18 	72.43 	0.00 	70.05 	0.00 
53104 	9.11 	4.04 	13.21 	0.00 	12.76 	0.00 
25284 	4.50 	1.97 	6.48 	0.00 	6.25 	0.00 
172616 	17.71 	7.82 	25.67 	0.00 	24.82 	0.00 
75270 	10.24 	4.51 	14.80 	0.00 	14.27 	0.00 
52774 	7.51 	3.30 	10.80 	0.00 	10.39 	0.00 
65807 	10.44 	4.66 	15.13 	0.00 	14.59 	0.00 
38162 	3.75 	1.68 	5.46 	0.00 	5.25 	0.00 
9208 	1.60 	0.71 	2.32 	0.00 	2.25 	0.00 
96146 	11.04 	4.86 	15.99 	0.00 	15.45 	0.00 
19611 	3.38 	1.51 	4.90 	0.00 	4.74 	0.00 
79342 	8.59 	3.83 	12.53 	0.00 	12.04 	0.00 
2533 	0.44 	0.19 	0.64 	0.00 	0.62 	0.00 
29351 	4.07 	1.81 	5.90 	0.00 	5.65 	0.00 
8711 	1.48 	0.66 	2.14 	0.00 	2.06 	0.00 
30265 	3.70 	1.64 	5.38 	0.00 	5.17 	0.00 
12360 	2.11 	0.93 	3.06 	0.00 	2.91 	0.00 
46424 	5.10 	2.27 	7.41 	0.00 	7.07 	0.00 
11810 	2.02 	0.89 	2.93 	0.00 	2.84 	0.00 
22539 	3.18 	1.41 	4.61 	0.00 	4.42 	0.00 
21784 	2.89 	1.28 	4.19 	0.00 	4.03 	0.00 
8692 	1.50 	0.66 	2.19 	0.00 	2.09 	0.00 
7470 	1.28 	0.57 	1.86 	0.00 	1.80 	0.00 
51557 	7.76 	3.42 	11.28 	0.00 	10.76 	0.00 
16110 	2.20 	0.96 	3.19 	0.00 	3.04 	0.00 
14580 	2.13 	0.95 	3.09 	0.00 	2.99 	0.00 
7588 	1.31 	0.58 	1.91 	0.00 	1.83 	0.00 
42019 	6.11 	2.71 	8.83 	0.00 	8.48 	0.00 
13615 	1.89 	0.84 	2.75 	0.00 	2.63 	0.00 
4834 	0.85 	0.38 	1.24 	0.00 	1.18 	0.00 
536703 	27.72 	12.40 	40.46 	0.00 	38.82 	0.00 
1881 	0.36 	0.16 	0.52 	0.00 	0.50 	0.00 
9997 	1.94 	0.86 	2.80 	0.00 	2.71 	0.00 
8907 	1.65 	0.73 	2.39 	0.00 	2.33 	0.00 
3786 	0.71 	0.31 	1.03 	0.00 	0.99 	0.00 
6457 	1.23 	0.55 	1.78 	0.00 	1.72 	0.00 
4963 	0.95 	0.41 	1.37 	0.00 	1.31 	0.00 
35050 	6.13 	2.70 	8.82 	0.00 	8.54 	0.00 
671450 	13.98 	6.11 	20.14 	0.00 	19.38 	0.00 
2327 	0.45 	0.20 	0.66 	0.00 	0.63 	0.00 
372392 	31.94 	14.23 	46.17 	0.00 	44.43 	0.00 
16942 	2.36 	1.04 	3.40 	0.00 	3.30 	0.00 
61438 	8.55 	3.77 	12.33 	0.00 	11.89 	0.00 
752705 	54.48 	24.21 	79.32 	0.00 	76.08 	0.00 
26519 	5.10 	2.26 	7.34 	0.00 	7.12 	0.00 
51278 	7.57 	3.35 	10.98 	0.00 	10.64 	0.00 
66764 	9.08 	4.00 	13.11 	0.00 	12.72 	0.00 
6379 	1.23 	0.55 	1.78 	0.00 	1.72 	0.00 
17145 	3.28 	1.45 	4.76 	0.00 	4.59 	0.00 
17225 	2.83 	1.25 	4.09 	0.00 	3.92 	0.00 
936 	0.18 	0.08 	0.26 	0.00 	0.25 	0.00 
6946 	1.31 	0.57 	1.90 	0.00 	1.83 	0.00 
672541 	22.34 	9.99 	32.30 	0.00 	31.24 	0.00 
1457 	0.27 	0.12 	0.40 	0.00 	0.39 	0.00 
607389 	28.35 	12.66 	41.07 	0.00 	39.59 	0.00 
1449 	0.28 	0.12 	0.40 	0.00 	0.39 	0.00 
9109 	1.71 	0.76 	2.50 	0.00 	2.40 	0.00 
58951 	9.86 	4.33 	14.23 	0.00 	13.74 	0.00 
7799 	1.53 	0.67 	2.21 	0.00 	2.11 	0.00 
358137 	29.37 	12.97 	42.40 	0.00 	40.75 	0.00 
17010 	2.40 	1.05 	3.45 	0.00 	3.35 	0.00 
5744 	1.08 	0.48 	1.56 	0.00 	1.50 	0.00 
25579 	3.49 	1.55 	5.07 	0.00 	4.89 	0.00 
14020 	2.68 	1.19 	3.88 	0.00 	3.78 	0.00 
172207 	15.59 	6.82 	22.58 	0.00 	21.60 	0.00 
738 	0.14 	0.06 	0.21 	0.00 	0.20 	0.00 
15275 	1.98 	0.88 	2.87 	0.00 	2.79 	0.00 
28461 	4.84 	2.14 	7.01 	0.00 	6.81 	0.00 
48115 	7.46 	3.29 	10.77 	0.00 	10.41 	0.00 
31091 	3.95 	1.75 	5.73 	0.00 	5.49 	0.00 
20041 	3.23 	1.42 	4.67 	0.00 	4.47 	0.00 
5076 	0.97 	0.42 	1.40 	0.00 	1.34 	0.00 
18408 	3.56 	1.57 	5.14 	0.00 	4.96 	0.00 
4817 	0.90 	0.40 	1.30 	0.00 	1.26 	0.00 
3897 	0.75 	0.33 	1.09 	0.00 	1.05 	0.00 
19375 	3.04 	1.33 	4.39 	0.00 	4.23 	0.00 
13048 	1.68 	0.74 	2.45 	0.00 	2.35 	0.00 
180150 	16.43 	7.26 	23.61 	0.00 	22.93 	0.00 
7524 	1.46 	0.64 	2.11 	0.00 	2.04 	0.00 
12983 	2.48 	1.10 	3.59 	0.00 	3.48 	0.00 
27155 	4.25 	1.87 	6.13 	0.00 	5.89 	0.00 
6752 	1.28 	0.57 	1.86 	0.00 	1.80 	0.00 
820 	0.16 	0.07 	0.23 	0.00 	0.22 	0.00 
8323 	1.60 	0.71 	2.31 	0.00 	2.22 	0.00 
2488 	0.48 	0.21 	0.69 	0.00 	0.66 	0.00 
7290 	1.37 	0.61 	1.98 	0.00 	1.93 	0.00 
32282 	5.16 	2.28 	7.48 	0.00 	7.26 	0.00 
26571 	4.46 	1.97 	6.45 	0.00 	6.23 	0.00 
5182 	0.99 	0.43 	1.42 	0.00 	1.38 	0.00 
307295 	31.90 	14.19 	46.16 	0.00 	44.93 	0.00 
11033 	2.12 	0.93 	3.06 	0.00 	2.97 	0.00 
330545 	24.01 	10.60 	34.79 	0.00 	33.72 	0.00 
70014 	3.28 	1.46 	4.79 	0.00 	4.60 	0.00 
20018 	3.49 	1.54 	5.08 	0.00 	4.84 	0.00 
945706 	83.33 	36.88 	120.12 	0.00 	116.16 	0.00 
934761 	93.66 	41.62 	135.78 	0.00 	131.17 	0.00 
181040 	31.21 	13.66 	44.92 	0.00 	43.38 	0.00 
163246 	24.93 	11.05 	36.11 	0.00 	34.69 	0.00 
894746 	83.12 	37.01 	120.74 	0.00 	115.98 	0.00 
252266 	38.83 	17.19 	56.37 	0.00 	54.12 	0.00 
149018 	25.21 	11.14 	36.50 	0.00 	35.31 	0.00 
111035 	19.41 	8.50 	28.16 	0.00 	27.06 	0.00 
181128 	26.98 	11.89 	39.08 	0.00 	37.94 	0.00 
607085 	52.33 	23.16 	75.84 	0.00 	73.58 	0.00 
219616 	36.31 	15.86 	52.53 	0.00 	50.77 	0.00 
713018 	12.91 	5.70 	18.77 	0.00 	17.99 	0.00 
