POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
106477 	8.51 	4.08 	12.57 	0.00 	9.40 	0.00 
157503 	613.95 	801.32 	857.06 	586.87 	352.07 	992.82 
79639 	297.84 	380.45 	401.79 	295.23 	182.98 	461.75 
80010 	247.81 	316.23 	406.40 	166.08 	119.33 	425.08 
25402 	43.44 	54.07 	80.26 	20.44 	14.32 	83.45 
8232 	27.74 	35.72 	47.78 	17.40 	14.28 	47.11 
112779 	410.48 	522.59 	602.37 	348.22 	217.65 	676.20 
459502 	1840.26 	2418.88 	2426.24 	1944.30 	1096.32 	2922.03 
26288 	76.32 	96.80 	126.96 	50.40 	33.50 	136.06 
173349 	679.29 	865.11 	932.32 	650.51 	395.42 	1089.89 
66318 	269.54 	344.82 	367.90 	257.42 	157.97 	417.08 
236627 	876.80 	1130.48 	1225.33 	828.91 	481.12 	1454.58 
18719 	31.69 	40.22 	58.95 	15.00 	10.64 	60.68 
141038 	514.23 	661.20 	751.40 	449.79 	280.35 	838.18 
316343 	1347.86 	1765.12 	1748.09 	1432.32 	786.93 	2146.55 
166704 	702.99 	924.90 	905.06 	760.32 	414.76 	1122.84 
146171 	591.56 	770.82 	778.01 	620.10 	352.71 	934.58 
33914 	126.75 	162.13 	171.23 	123.40 	74.50 	198.98 
165917 	628.83 	821.54 	858.31 	626.03 	360.13 	1017.93 
139924 	540.63 	692.05 	741.28 	516.86 	309.52 	867.08 
97448 	421.70 	550.16 	529.67 	456.28 	247.11 	662.08 
118367 	444.41 	573.77 	639.37 	404.33 	238.42 	737.43 
141070 	538.09 	686.01 	731.45 	519.92 	301.53 	873.25 
36994 	126.19 	160.46 	192.11 	101.08 	61.48 	219.83 
99554 	351.20 	449.47 	493.61 	323.37 	198.74 	568.09 
42632 	161.62 	208.30 	208.46 	170.05 	101.49 	244.81 
22832 	59.33 	74.94 	99.49 	37.88 	24.75 	107.21 
133440 	496.41 	636.44 	697.50 	462.73 	278.98 	812.14 
99372 	353.99 	452.24 	522.45 	301.82 	186.34 	593.58 
160989 	646.27 	854.99 	801.08 	726.86 	399.22 	1012.09 
79444 	293.20 	383.51 	429.84 	261.81 	160.75 	486.93 
129486 	495.14 	637.37 	688.64 	463.87 	269.56 	809.84 
169528 	696.15 	911.24 	891.71 	739.64 	401.07 	1102.97 
72157 	253.17 	324.08 	382.56 	207.04 	122.12 	439.13 
94515 	337.23 	436.11 	507.45 	285.77 	177.33 	577.53 
95335 	371.10 	469.62 	513.09 	355.07 	211.29 	586.51 
209992 	872.48 	1151.10 	1109.49 	963.54 	526.20 	1397.95 
62910 	231.43 	295.36 	338.85 	196.77 	117.33 	390.70 
116858 	453.53 	585.53 	636.88 	430.83 	247.40 	726.08 
178050 	650.56 	854.54 	861.64 	678.70 	392.19 	1007.91 
316261 	1363.85 	1799.83 	1789.53 	1451.55 	802.71 	2213.18 
81478 	302.48 	383.67 	448.55 	255.60 	151.94 	509.98 
39769 	154.66 	197.50 	209.14 	152.30 	94.56 	237.51 
49612 	194.68 	245.67 	248.34 	204.13 	117.75 	297.55 
148842 	636.63 	823.85 	848.74 	655.26 	349.56 	1053.64 
154766 	562.24 	730.86 	822.50 	495.06 	297.80 	943.31 
241837 	948.02 	1207.07 	1240.29 	958.43 	540.04 	1510.75 
531244 	2052.77 	2716.99 	2394.88 	2518.43 	1746.58 	2963.28 
748225 	2882.27 	3787.82 	3579.46 	3243.96 	1840.05 	4521.01 
106825 	400.43 	511.36 	578.23 	350.55 	213.70 	660.80 
133689 	497.03 	637.35 	662.67 	496.39 	293.01 	775.68 
93430 	392.20 	510.10 	506.37 	418.06 	236.14 	626.59 
48133 	134.48 	170.25 	225.98 	84.71 	57.91 	240.92 
18089 	75.36 	96.49 	100.70 	73.75 	48.26 	112.43 
25119 	97.97 	124.84 	129.55 	97.37 	59.37 	150.76 
51611 	188.03 	242.86 	278.55 	160.94 	100.36 	312.31 
48253 	136.03 	172.30 	222.40 	94.72 	60.89 	244.54 
32605 	131.91 	166.48 	173.78 	133.09 	77.05 	204.01 
246975 	991.03 	1296.91 	1330.35 	994.92 	549.39 	1629.81 
636257 	2741.71 	3567.85 	3358.89 	3103.96 	1687.74 	4249.91 
44169 	178.71 	232.67 	229.83 	188.38 	108.47 	274.76 
277612 	1222.99 	1587.05 	1507.64 	1357.81 	747.63 	1900.57 
108516 	443.33 	571.51 	564.56 	472.25 	269.14 	697.54 
172832 	720.93 	936.17 	926.58 	774.19 	436.34 	1142.29 
84105 	294.83 	376.07 	427.16 	262.36 	156.94 	493.44 
87709 	363.56 	468.94 	462.59 	386.82 	212.10 	580.32 
1015784 	4293.35 	5592.22 	5242.24 	4871.92 	2650.25 	6643.83 
38420 	153.42 	198.77 	191.73 	170.85 	99.36 	228.31 
47546 	186.19 	239.53 	232.52 	203.62 	118.11 	275.26 
3355176 	13450.61 	17482.94 	15638.06 	16161.12 	11703.02 	19578.51 
39759 	169.81 	219.06 	215.11 	182.36 	106.91 	261.26 
22615 	85.60 	107.44 	123.75 	74.19 	43.40 	143.52 
77296 	322.44 	409.09 	408.56 	344.70 	200.32 	490.53 
25929 	93.61 	120.36 	139.39 	79.39 	46.84 	158.05 
13746 	23.17 	29.36 	42.85 	10.80 	7.72 	44.65 
74039 	202.41 	258.13 	344.83 	126.70 	88.55 	364.59 
17922 	30.08 	37.76 	55.79 	14.12 	10.13 	57.66 
181513 	696.47 	891.66 	962.71 	667.07 	392.81 	1120.41 
48886 	100.39 	128.37 	180.53 	56.07 	38.11 	190.24 
180086 	763.90 	1005.88 	990.19 	827.21 	453.91 	1230.13 
12427 	21.45 	27.24 	39.97 	10.14 	7.14 	41.48 
795108 	3442.04 	4515.38 	4234.61 	3951.84 	2099.75 	5307.76 
32970 	119.43 	150.72 	177.34 	97.98 	58.39 	202.12 
56971 	98.67 	122.60 	181.17 	46.01 	32.62 	185.86 
86758 	343.35 	440.47 	457.64 	346.94 	212.96 	535.76 
262687 	1063.97 	1376.96 	1408.88 	1087.58 	635.73 	1665.00 
52844 	201.25 	256.73 	264.06 	204.05 	123.13 	309.91 
33326 	127.81 	161.69 	167.68 	131.77 	79.41 	192.82 
172063 	755.37 	988.78 	943.82 	830.03 	456.38 	1199.46 
84750 	353.58 	465.10 	443.47 	392.86 	219.92 	567.20 
159940 	621.87 	797.02 	770.02 	677.65 	386.25 	952.39 
116150 	440.21 	574.00 	569.49 	464.12 	282.21 	676.78 
33067 	115.36 	146.48 	168.20 	98.51 	60.59 	189.87 
43552 	149.61 	189.10 	230.80 	113.73 	71.79 	256.19 
97844 	355.93 	455.07 	522.91 	306.97 	197.39 	579.16 
106684 	378.03 	483.75 	553.42 	326.11 	206.69 	621.77 
49105 	171.33 	219.16 	240.55 	157.03 	93.59 	279.56 
43885 	132.34 	171.43 	219.54 	91.43 	61.00 	237.55 
242444 	944.96 	1218.13 	1218.36 	1006.00 	586.71 	1468.00 
132700 	542.24 	701.27 	687.00 	586.90 	324.76 	852.85 
59610 	232.04 	294.11 	307.08 	232.12 	133.55 	362.23 
81608 	301.01 	381.15 	405.53 	288.30 	174.55 	466.32 
27659 	96.64 	123.80 	146.86 	76.63 	50.08 	162.44 
130239 	506.05 	652.87 	681.59 	507.99 	307.89 	786.22 
125393 	459.27 	584.22 	650.11 	421.80 	256.87 	733.24 
55818 	217.58 	276.73 	275.96 	225.47 	133.97 	326.34 
50649 	171.14 	217.72 	260.52 	138.29 	87.33 	287.32 
43448 	157.97 	202.21 	213.44 	151.12 	90.18 	251.78 
63908 	235.67 	302.04 	339.82 	210.01 	130.61 	381.56 
37962 	137.75 	176.83 	203.03 	118.79 	73.85 	228.62 
69317 	259.60 	337.21 	363.25 	245.44 	145.63 	415.58 
32537 	98.43 	125.12 	159.48 	68.57 	44.52 	174.35 
88912 	327.07 	422.03 	463.78 	303.67 	187.36 	520.74 
41949 	171.38 	219.83 	234.80 	163.12 	97.75 	270.63 
25751 	87.43 	110.67 	127.47 	75.29 	45.83 	145.38 
43560 	171.60 	220.90 	248.41 	150.25 	91.64 	283.81 
34233 	137.38 	177.01 	189.79 	130.89 	82.28 	214.83 
93812 	364.14 	471.13 	473.82 	381.13 	228.00 	553.30 
105521 	390.82 	505.64 	533.78 	377.92 	224.82 	622.10 
275820 	1007.25 	1273.41 	1346.03 	997.42 	574.71 	1605.03 
181447 	739.06 	942.40 	965.87 	764.79 	412.90 	1191.10 
400063 	1729.83 	2245.51 	2200.20 	1875.08 	1044.35 	2759.09 
83199 	310.88 	395.54 	438.52 	276.47 	163.71 	519.71 
24032 	93.34 	118.29 	116.26 	101.90 	60.38 	139.20 
95315 	363.54 	468.33 	509.77 	346.46 	204.69 	592.05 
137436 	504.67 	643.03 	729.41 	452.96 	264.35 	843.12 
20735 	35.83 	44.84 	65.90 	16.52 	12.10 	68.09 
168459 	658.48 	856.23 	901.70 	648.55 	368.72 	1078.00 
176234 	684.76 	876.44 	943.63 	653.46 	388.44 	1096.69 
231440 	913.06 	1176.85 	1151.64 	974.51 	562.95 	1391.64 
168057 	618.24 	805.03 	858.40 	590.50 	355.30 	986.57 
103657 	384.01 	499.12 	517.13 	382.54 	230.38 	597.99 
63218 	233.82 	305.59 	337.07 	213.81 	136.96 	377.70 
197937 	781.10 	1024.59 	994.37 	854.03 	459.53 	1232.51 
158472 	593.19 	759.52 	779.66 	603.99 	363.04 	921.80 
154128 	605.07 	772.27 	798.91 	605.56 	361.84 	944.83 
101726 	373.08 	477.96 	499.44 	376.38 	230.46 	572.84 
35084 	137.59 	176.44 	177.39 	142.94 	86.55 	206.08 
104989 	387.75 	498.30 	536.59 	368.20 	218.23 	627.64 
148438 	556.97 	714.11 	739.19 	564.65 	329.93 	864.35 
156890 	638.24 	811.75 	864.26 	619.58 	368.58 	993.97 
118586 	467.87 	600.43 	582.52 	514.68 	310.58 	692.65 
185844 	756.54 	979.94 	986.42 	793.41 	465.76 	1176.10 
72606 	278.45 	353.65 	353.89 	289.44 	177.79 	411.09 
23751 	58.52 	74.33 	100.65 	34.14 	23.66 	106.61 
76100 	302.19 	383.87 	393.17 	309.20 	181.52 	469.98 
24488 	92.41 	120.08 	126.52 	92.55 	57.26 	145.11 
59114 	226.16 	291.66 	298.92 	229.52 	138.12 	349.88 
249959 	955.61 	1231.92 	1284.44 	958.69 	562.92 	1526.56 
112598 	437.93 	556.71 	595.35 	426.96 	261.69 	682.61 
107945 	442.32 	573.32 	566.06 	472.87 	276.53 	686.15 
105940 	440.29 	562.31 	563.30 	465.38 	266.38 	665.19 
173504 	681.73 	884.57 	889.24 	716.01 	402.22 	1070.25 
101921 	438.71 	568.38 	546.44 	475.33 	266.66 	671.43 
74801 	287.80 	374.35 	387.04 	287.16 	167.90 	454.33 
65507 	243.09 	313.44 	330.79 	237.61 	143.07 	379.77 
37532 	133.62 	171.94 	196.46 	116.57 	69.76 	226.28 
38682 	122.65 	155.10 	189.57 	94.45 	61.33 	209.87 
52288 	174.25 	221.40 	272.71 	134.25 	87.46 	295.83 
440545 	1808.16 	2350.78 	2220.51 	2060.09 	1153.08 	2789.21 
30380 	51.33 	63.94 	93.78 	23.96 	17.38 	95.83 
34619 	57.83 	72.22 	106.05 	27.16 	18.98 	108.36 
25673 	101.76 	129.85 	133.11 	103.55 	60.47 	156.70 
44531 	138.09 	174.97 	228.59 	91.92 	65.11 	241.37 
80323 	337.63 	442.19 	429.63 	367.05 	202.46 	526.31 
23440 	43.04 	54.06 	79.17 	19.96 	14.02 	82.49 
36326 	116.83 	148.62 	185.35 	85.39 	54.11 	206.17 
30364 	118.72 	152.95 	154.62 	123.68 	72.43 	182.09 
60552 	184.54 	232.78 	297.35 	129.50 	83.46 	324.01 
40080 	142.79 	184.15 	210.32 	126.49 	74.99 	239.21 
30738 	100.22 	125.63 	157.44 	73.51 	48.15 	172.65 
45776 	97.19 	123.86 	174.45 	51.12 	36.04 	181.78 
90926 	335.54 	428.05 	468.89 	314.66 	189.52 	536.70 
82609 	299.46 	383.33 	419.42 	278.34 	169.58 	484.37 
36378 	63.15 	77.64 	113.57 	29.03 	20.91 	117.98 
5048 	8.39 	10.44 	15.35 	3.91 	2.81 	15.81 
102645 	390.99 	500.46 	577.02 	337.66 	209.30 	647.19 
29593 	103.55 	134.11 	152.89 	90.06 	53.20 	173.85 
34763 	113.44 	146.07 	187.45 	77.32 	56.03 	194.97 
50702 	189.56 	242.43 	262.86 	179.70 	106.46 	303.54 
11045 	18.68 	23.76 	34.34 	8.79 	6.20 	35.79 
31240 	101.13 	128.21 	154.47 	80.38 	50.17 	173.83 
19385 	70.11 	89.33 	100.87 	61.53 	38.57 	112.74 
17340 	61.67 	78.94 	94.59 	48.36 	33.13 	101.33 
33080 	112.72 	144.16 	176.07 	85.51 	56.58 	191.03 
18385 	42.71 	54.25 	74.18 	24.54 	16.94 	78.95 
40149 	146.44 	192.08 	212.56 	135.72 	77.74 	249.75 
19931 	59.66 	75.55 	96.18 	41.73 	26.85 	104.70 
8863 	33.12 	42.71 	46.88 	30.74 	19.07 	53.49 
167487 	599.32 	760.37 	840.34 	559.69 	347.40 	945.25 
75104 	282.92 	361.44 	384.81 	278.03 	164.17 	451.85 
39499 	141.38 	181.28 	201.67 	129.84 	76.84 	233.12 
136690 	526.08 	667.63 	685.73 	528.09 	324.49 	804.93 
50490 	171.44 	220.37 	256.20 	139.99 	87.92 	288.55 
77160 	320.84 	408.78 	414.76 	329.13 	198.33 	496.12 
57027 	206.85 	268.78 	284.90 	198.81 	116.36 	333.79 
70805 	254.95 	330.34 	349.35 	249.37 	152.00 	399.80 
125905 	451.07 	582.83 	607.14 	451.15 	269.92 	716.27 
62812 	258.96 	334.35 	348.31 	260.01 	154.22 	410.48 
45090 	181.09 	230.44 	219.27 	199.45 	119.20 	270.41 
79601 	303.73 	389.37 	395.79 	311.56 	186.45 	471.80 
148792 	598.50 	780.93 	785.10 	629.12 	344.70 	968.65 
269382 	1184.93 	1519.05 	1454.86 	1317.32 	717.99 	1845.78 
131857 	539.04 	695.33 	685.35 	578.91 	322.89 	841.46 
110184 	464.82 	614.89 	587.35 	527.57 	303.41 	712.76 
42093 	156.69 	202.36 	224.28 	145.06 	86.80 	262.02 
46164 	175.22 	224.57 	246.12 	161.39 	106.10 	271.69 
30108 	101.06 	129.17 	158.24 	77.26 	47.56 	177.35 
53212 	207.62 	265.68 	264.90 	223.34 	135.53 	312.44 
61939 	213.35 	272.95 	323.27 	173.30 	105.13 	364.97 
153724 	614.87 	804.09 	779.21 	674.26 	357.92 	962.08 
198327 	740.97 	961.42 	1060.09 	677.25 	402.49 	1209.39 
56725 	180.51 	230.02 	287.96 	129.76 	83.13 	317.05 
59129 	178.15 	224.72 	288.58 	122.71 	81.76 	310.04 
65882 	230.68 	295.46 	348.73 	186.54 	117.35 	389.35 
118455 	452.60 	579.09 	605.60 	445.68 	264.36 	702.77 
130186 	487.61 	628.31 	622.96 	510.11 	296.44 	763.09 
361073 	1535.29 	2003.24 	1908.65 	1709.09 	961.32 	2404.09 
41671 	145.90 	184.49 	212.90 	124.90 	74.46 	244.71 
215436 	817.27 	1059.57 	1038.97 	879.85 	498.89 	1264.23 
21713 	61.92 	77.47 	103.07 	40.28 	27.30 	109.97 
73331 	288.70 	369.40 	368.10 	303.86 	183.12 	424.10 
16153 	47.07 	59.62 	81.90 	26.27 	21.35 	82.29 
92628 	355.51 	453.63 	486.69 	340.08 	199.99 	571.40 
90620 	333.09 	427.59 	487.03 	289.80 	170.68 	560.59 
44312 	160.63 	205.51 	237.09 	136.92 	81.25 	269.75 
125579 	496.22 	643.62 	678.53 	483.20 	288.18 	784.01 
69901 	245.27 	318.56 	373.86 	200.46 	124.43 	415.68 
113992 	395.32 	511.29 	614.40 	307.94 	217.39 	650.63 
204758 	742.72 	974.42 	1023.98 	741.57 	444.03 	1173.21 
197946 	801.18 	1060.85 	1077.27 	831.38 	466.05 	1310.32 
75075 	294.27 	376.61 	375.32 	311.84 	174.14 	457.03 
81585 	300.90 	385.05 	415.55 	288.91 	169.44 	484.65 
56313 	204.66 	262.08 	275.73 	199.48 	119.64 	320.80 
392036 	1556.44 	2039.88 	1955.96 	1724.25 	981.22 	2415.83 
60300 	223.32 	284.32 	312.00 	202.31 	122.09 	360.06 
177894 	638.29 	825.44 	891.05 	595.98 	371.72 	1018.38 
118688 	468.48 	611.40 	618.70 	492.26 	273.45 	748.84 
28126 	100.50 	128.14 	148.81 	85.34 	52.49 	170.11 
46302 	126.68 	160.75 	206.45 	84.78 	55.43 	225.77 
82659 	323.94 	416.82 	446.77 	310.76 	189.66 	510.73 
107129 	405.16 	518.89 	544.77 	397.99 	238.59 	622.93 
65522 	213.49 	269.01 	322.66 	170.12 	100.27 	373.80 
118915 	436.56 	560.78 	582.80 	431.85 	263.70 	672.80 
241277 	875.11 	1146.42 	1153.11 	903.75 	518.19 	1374.97 
95771 	370.46 	477.16 	524.55 	342.59 	202.54 	615.94 
90505 	340.15 	434.48 	479.70 	315.96 	178.20 	566.66 
81257 	319.12 	414.36 	428.72 	320.05 	200.36 	498.07 
22699 	56.32 	71.19 	102.40 	28.77 	22.99 	103.82 
94002 	339.95 	435.58 	503.17 	290.68 	174.82 	572.75 
148485 	590.38 	763.06 	802.26 	586.71 	316.67 	971.47 
132101 	495.84 	628.46 	661.85 	485.23 	302.23 	755.22 
49082 	194.83 	250.47 	255.57 	196.30 	116.32 	300.10 
31198 	119.50 	152.52 	169.62 	107.49 	63.74 	195.89 
39184 	158.39 	204.70 	208.21 	163.35 	96.52 	247.21 
156525 	674.78 	894.13 	847.28 	759.03 	424.88 	1066.89 
62249 	244.34 	313.64 	322.27 	250.33 	143.60 	375.34 
153974 	599.19 	764.71 	794.16 	594.76 	352.95 	936.09 
164239 	616.75 	790.50 	847.89 	587.91 	362.44 	976.89 
74570 	246.57 	316.95 	389.69 	186.34 	119.95 	434.38 
17611 	29.84 	36.61 	54.42 	13.91 	9.74 	56.10 
77014 	293.24 	377.38 	418.88 	269.45 	165.33 	472.96 
19419 	53.14 	67.54 	87.36 	35.73 	23.41 	94.66 
50409 	200.54 	260.99 	263.87 	209.95 	122.74 	309.65 
83670 	296.75 	382.16 	431.18 	261.55 	152.06 	497.65 
35670 	60.33 	75.11 	111.63 	27.58 	20.27 	115.01 
28658 	81.20 	103.97 	132.81 	56.56 	36.56 	144.72 
25094 	66.07 	82.84 	110.37 	40.55 	27.60 	117.60 
176876 	675.51 	864.93 	957.79 	630.41 	369.97 	1105.93 
203 	0.34 	0.44 	0.64 	0.16 	0.12 	0.66 
610100 	2178.37 	2844.39 	2509.28 	2634.83 	1796.78 	3099.16 
81984 	337.97 	437.78 	453.99 	339.76 	194.00 	544.33 
177547 	651.20 	833.37 	842.09 	679.89 	412.78 	973.94 
51493 	186.96 	239.50 	272.56 	163.30 	99.39 	313.28 
114552 	392.22 	502.28 	602.25 	315.14 	197.65 	670.19 
55869 	211.84 	272.27 	309.48 	185.90 	115.12 	350.05 
81515 	326.56 	424.65 	433.37 	340.32 	201.81 	510.22 
141807 	497.77 	635.49 	741.38 	428.16 	251.22 	841.17 
108616 	427.04 	547.91 	574.79 	422.73 	252.95 	666.79 
26396 	94.05 	118.90 	141.82 	76.52 	46.45 	161.20 
107691 	449.16 	576.20 	630.55 	413.36 	239.02 	736.76 
97135 	365.78 	473.62 	483.44 	375.21 	211.87 	584.33 
123954 	497.61 	657.00 	676.16 	501.26 	279.30 	825.28 
99987 	401.94 	511.20 	507.24 	425.84 	254.43 	607.81 
65347 	247.93 	322.46 	345.25 	233.15 	140.90 	396.97 
175443 	700.52 	907.69 	867.40 	773.95 	460.09 	1063.25 
128362 	452.67 	579.71 	680.36 	374.24 	231.70 	759.67 
353499 	1425.76 	1832.78 	1832.76 	1506.79 	892.99 	2156.40 
97573 	425.03 	543.15 	542.26 	445.70 	240.06 	670.52 
90166 	309.55 	394.28 	481.30 	238.61 	148.54 	542.28 
124879 	501.99 	651.08 	648.48 	533.38 	300.77 	776.40 
46012 	138.89 	175.03 	221.99 	99.32 	63.73 	243.27 
52254 	133.41 	169.27 	227.40 	81.55 	53.91 	243.22 
34903 	113.56 	147.13 	182.12 	85.37 	56.38 	196.20 
62611 	212.67 	276.57 	327.60 	170.41 	110.42 	358.34 
105325 	401.42 	523.09 	562.39 	385.39 	227.95 	646.33 
175325 	737.58 	957.07 	944.81 	792.80 	426.43 	1198.13 
61445 	138.32 	175.30 	243.46 	78.05 	53.36 	257.66 
35988 	132.50 	171.87 	201.01 	110.80 	70.81 	222.24 
45461 	130.50 	164.14 	216.23 	86.83 	56.33 	233.40 
83475 	320.42 	407.96 	450.36 	293.48 	182.55 	513.45 
83280 	305.20 	390.77 	423.80 	283.25 	174.99 	489.31 
95868 	385.57 	495.70 	500.19 	396.04 	238.77 	587.19 
77829 	304.45 	389.42 	380.43 	323.20 	191.37 	451.57 
222888 	834.77 	1078.52 	1070.20 	878.92 	521.65 	1284.23 
161468 	670.49 	881.31 	857.59 	731.56 	412.38 	1055.92 
90231 	365.06 	477.31 	451.79 	409.93 	222.94 	567.73 
201331 	800.86 	1007.00 	1028.09 	834.38 	498.65 	1201.12 
76076 	303.21 	395.64 	394.46 	314.46 	191.69 	467.43 
35261 	133.41 	173.21 	192.75 	120.16 	71.34 	222.36 
293243 	1211.38 	1558.38 	1564.94 	1279.99 	697.98 	1929.17 
85700 	337.56 	434.53 	460.50 	325.08 	187.10 	541.06 
50659 	191.27 	243.41 	250.41 	196.51 	116.80 	294.04 
129198 	523.98 	674.18 	663.72 	558.35 	314.33 	828.48 
19922 	58.16 	73.21 	93.81 	40.18 	25.91 	102.55 
70866 	264.92 	339.04 	363.30 	247.84 	151.28 	425.55 
51843 	201.35 	258.25 	268.43 	200.70 	120.97 	311.19 
51971 	106.13 	135.05 	184.66 	60.08 	39.74 	196.77 
98249 	368.70 	466.84 	513.18 	341.38 	204.18 	592.30 
149244 	507.95 	652.68 	739.57 	449.82 	264.13 	859.62 
11287 	19.60 	24.55 	35.95 	9.13 	6.62 	37.35 
26875 	100.05 	129.19 	134.93 	99.39 	54.18 	167.35 
137802 	421.99 	533.77 	649.84 	326.16 	189.49 	752.18 
36345 	116.48 	148.74 	183.94 	86.57 	56.01 	202.06 
48996 	148.92 	187.33 	232.39 	112.48 	64.34 	269.14 
157326 	662.12 	860.96 	838.91 	720.75 	397.53 	1047.66 
27149 	67.50 	86.67 	114.40 	43.26 	27.02 	125.06 
174891 	582.87 	743.74 	874.39 	477.00 	282.94 	1009.08 
162023 	613.03 	781.97 	854.69 	580.33 	349.54 	984.86 
446175 	2297.25 	2753.95 	1433.14 	3629.22 	728.87 	4129.20 
3710782 	19591.05 	23471.87 	12107.30 	31112.75 	6036.59 	35350.07 
10213353 	73116.29 	91745.55 	51500.44 	114291.97 	26995.05 	134766.08 
1026987 	6103.19 	7537.99 	4067.24 	9622.13 	2136.87 	10875.97 
595403 	3419.72 	4238.34 	2361.62 	5316.68 	1242.35 	6196.68 
1442101 	7965.03 	9698.57 	5024.64 	12635.87 	2616.71 	14141.30 
1382411 	8277.89 	10235.36 	5602.33 	13088.34 	2721.00 	15091.99 
729260 	4250.50 	5177.15 	2742.61 	6678.57 	1443.72 	7494.01 
1072699 	5960.96 	7192.99 	3844.85 	9306.37 	1999.06 	10652.66 
907428 	5540.58 	6738.33 	3756.36 	8562.81 	1902.97 	9855.12 
2436792 	14281.37 	17416.93 	9387.06 	22303.92 	4697.08 	25542.17 
1666590 	9117.24 	11039.96 	5490.84 	14793.20 	3013.16 	16385.65 
1264793 	8064.09 	9902.48 	5477.00 	12544.33 	2799.54 	14518.49 
490312 	2828.22 	3455.93 	1849.13 	4483.52 	935.86 	5042.49 
414528 	2382.89 	2901.79 	1601.97 	3690.11 	786.90 	4240.46 
2085901 	11148.99 	13551.72 	6992.31 	17839.25 	3471.61 	20089.30 
1442200 	6673.22 	7973.70 	3937.09 	10795.10 	2065.63 	12133.64 
2055109 	12540.58 	15087.55 	7785.88 	19970.18 	3902.76 	22859.89 
15482 	80.18 	94.57 	51.43 	124.01 	12.74 	164.85 
397 	0.06 	0.03 	0.08 	0.00 	0.08 	0.00 
2047 	0.29 	0.13 	0.43 	0.00 	0.41 	0.00 
407 	0.06 	0.03 	0.08 	0.00 	0.08 	0.00 
12567 	0.76 	0.35 	1.11 	0.00 	1.07 	0.00 
2034 	0.29 	0.13 	0.43 	0.00 	0.41 	0.00 
86 	0.01 	0.01 	0.02 	0.00 	0.02 	0.00 
1045 	0.15 	0.07 	0.22 	0.00 	0.21 	0.00 
513 	0.07 	0.03 	0.11 	0.00 	0.10 	0.00 
1065 	0.16 	0.07 	0.23 	0.00 	0.22 	0.00 
2929 	0.42 	0.19 	0.61 	0.00 	0.58 	0.00 
504 	0.07 	0.03 	0.10 	0.00 	0.10 	0.00 
421 	0.06 	0.03 	0.09 	0.00 	0.08 	0.00 
1758 	0.25 	0.11 	0.37 	0.00 	0.35 	0.00 
5498 	0.73 	0.34 	1.08 	0.00 	1.02 	0.00 
218 	0.03 	0.01 	0.05 	0.00 	0.04 	0.00 
285 	0.04 	0.02 	0.06 	0.00 	0.06 	0.00 
31664 	32.47 	35.00 	36.00 	31.97 	15.51 	52.64 
5993 	30.51 	36.09 	22.89 	43.92 	5.15 	62.06 
6965 	31.27 	36.65 	21.57 	46.68 	5.86 	63.14 
3568 	16.37 	18.95 	8.46 	27.23 	2.59 	33.06 
2460 	10.99 	12.88 	5.47 	18.48 	1.70 	22.48 
8375 	36.60 	43.20 	30.27 	49.56 	6.83 	74.08 
2762 	12.92 	14.74 	6.42 	21.38 	2.02 	26.05 
7435 	35.30 	41.68 	22.67 	54.67 	6.22 	71.79 
6612 	33.47 	39.16 	21.22 	51.52 	5.50 	68.25 
1532 	7.75 	9.00 	4.52 	12.18 	1.30 	15.49 
2399 	11.58 	13.35 	5.82 	19.27 	1.86 	23.33 
909 	4.38 	5.09 	2.21 	7.29 	0.70 	8.77 
5051 	22.80 	26.51 	14.42 	35.06 	4.25 	45.67 
9151 	9.71 	10.22 	11.30 	8.66 	4.97 	14.71 
7876 	37.03 	43.19 	29.82 	50.72 	7.67 	73.62 
734 	3.65 	4.19 	1.82 	6.05 	0.57 	7.27 
365 	1.82 	2.10 	0.91 	3.04 	0.28 	3.65 
401 	1.99 	2.26 	0.99 	3.27 	0.31 	3.96 
2666 	13.04 	15.29 	6.38 	22.07 	1.95 	26.52 
416 	2.01 	2.31 	1.00 	3.30 	0.31 	3.98 
301 	1.41 	1.61 	0.71 	2.33 	0.23 	2.81 
3037 	14.83 	17.49 	7.28 	25.20 	2.23 	30.49 
569 	2.81 	3.24 	1.38 	4.70 	0.44 	5.68 
1513 	7.22 	8.39 	3.61 	12.05 	1.16 	14.51 
560 	2.71 	3.16 	1.36 	4.55 	0.43 	5.54 
8389 	36.37 	42.04 	21.18 	57.25 	6.50 	72.57 
80 	0.20 	0.24 	0.18 	0.27 	0.02 	0.44 
5947 	26.20 	30.55 	12.91 	43.90 	4.15 	52.64 
2151 	10.28 	11.81 	5.19 	16.82 	1.60 	20.58 
4472 	10.58 	12.24 	10.30 	12.53 	2.96 	19.37 
4251 	18.47 	21.62 	11.81 	28.36 	3.30 	37.10 
2632 	12.28 	14.20 	6.24 	20.30 	1.97 	24.76 
508 	2.42 	2.79 	1.22 	4.00 	0.38 	4.86 
822 	3.88 	4.44 	1.94 	6.45 	0.62 	7.81 
752 	3.43 	3.97 	1.71 	5.70 	0.55 	6.83 
1682 	7.32 	8.49 	3.70 	12.19 	1.18 	14.74 
1577 	7.24 	8.37 	3.71 	12.00 	1.17 	14.51 
547 	2.53 	2.94 	1.28 	4.19 	0.41 	5.06 
